id,depth,qc,fs
972,69.9,3.54,95.7
972,69.91,3.58,95.7
972,69.92,3.58,95.8
972,69.93,3.62,95.8
972,69.94,3.6,102.2
972,69.95,3.53,103.5
972,69.96,3.42,103.5
972,69.97,3.37,103.4
972,69.98,3.38,103.3
972,69.99,3.34,101.8
972,70.0,3.34,101.5
972,70.01,3.28,98.0
972,70.02,3.26,96.2
972,70.03,3.26,96.9
972,70.04,3.26,95.6
972,70.05,3.26,94.6
972,70.06,3.27,94.4
972,70.07,3.27,94.2
972,70.08,3.29,93.8
972,70.09,3.31,93.3
972,70.1,3.3,91.3
972,70.11,3.35,91.6
972,70.12,3.39,91.8
972,70.13,3.41,92.5
972,70.14,3.41,93.8
972,70.15,3.42,95.6
972,70.16,3.44,95.5
972,70.17,3.45,96.2
972,70.18,3.46,96.8
972,70.19,3.46,97.0
972,70.2,3.46,97.2
972,70.21,3.46,97.4
972,70.22,3.46,97.5
972,70.23,3.46,98.6
972,70.24,3.47,100.0
972,70.25,3.5,103.5
972,70.26,3.5,103.9
972,70.27,3.59,103.9
972,70.28,3.7,104.5
972,70.29,3.74,104.5
972,70.3,3.81,104.3
972,70.31,3.84,104.1
972,70.32,3.84,103.8
972,70.33,3.88,103.3
972,70.34,3.88,102.8
972,70.35,3.84,99.4
972,70.36,3.77,97.8
972,70.37,3.73,97.7
972,70.38,3.7,95.5
972,70.39,3.64,94.7
972,70.4,3.62,94.8
972,70.41,3.62,95.2
972,70.42,3.61,95.6
972,70.43,3.54,95.6
972,70.44,3.51,95.5
972,70.45,3.47,94.3
972,70.46,3.48,93.2
972,70.47,3.45,93.7
972,70.48,3.45,92.0
972,70.49,3.42,91.5
972,70.5,3.43,91.6
972,70.51,3.44,91.4
972,70.52,3.46,91.3
972,70.53,3.49,92.1
972,70.54,3.49,92.8
972,70.55,3.49,94.5
972,70.56,3.48,94.5
972,70.57,3.44,94.3
972,70.58,3.43,94.0
972,70.59,3.42,92.1
972,70.6,3.41,91.0
972,70.61,3.41,90.7
972,70.62,3.4,90.7
972,70.63,3.39,91.3
972,70.64,3.39,91.9
972,70.65,3.39,91.9
972,70.66,3.43,92.0
972,70.67,3.48,92.2
972,70.68,3.48,92.2
972,70.69,3.5,94.1
972,70.7,3.5,95.0
972,70.71,3.51,95.1
972,70.72,3.52,94.9
972,70.73,3.54,94.6
972,70.74,3.59,95.3
972,70.75,3.59,96.1
972,70.76,3.58,98.1
972,70.77,3.59,99.5
972,70.78,3.59,102.8
972,70.79,3.59,98.5
972,70.8,3.6,94.2
972,70.81,3.63,95.2
972,70.82,3.63,96.2
972,70.83,3.63,107.2
972,70.84,3.65,112.6
972,70.85,3.65,110.6
972,70.86,3.65,112.8
972,70.87,3.68,115.6
972,70.88,3.67,113.8
972,70.89,3.67,116.5
972,70.9,3.67,116.5
972,70.91,3.67,116.7
972,70.92,3.68,116.7
972,70.93,3.62,115.5
972,70.94,3.6,114.2
972,70.95,3.6,112.5
972,70.96,3.53,110.8
972,70.97,3.53,110.8
972,70.98,3.47,110.7
972,70.99,3.46,108.5
972,71.0,3.41,104.1
972,71.01,3.37,100.5
972,71.02,3.35,97.2
972,71.03,3.32,97.1
972,71.04,3.32,97.1
972,71.05,3.28,96.6
972,71.06,3.27,96.2
972,71.07,3.27,95.2
972,71.08,3.28,95.3
972,71.09,3.29,95.5
972,71.1,3.28,96.4
972,71.11,3.28,95.9
972,71.12,3.28,96.4
972,71.13,3.28,96.9
972,71.14,3.32,96.8
972,71.15,3.32,98.1
972,71.16,3.32,99.4
972,71.17,3.32,100.7
972,71.18,3.31,102.8
972,71.19,3.32,104.9
972,71.2,3.34,103.9
972,71.21,3.34,106.3
972,71.22,3.44,107.3
972,71.23,3.59,107.8
972,71.24,3.5,107.6
972,71.25,3.5,107.3
972,71.26,3.41,107.1
972,71.27,3.39,106.8
972,71.28,3.35,105.0
972,71.29,3.34,103.4
972,71.3,3.33,103.2
972,71.31,3.32,103.2
972,71.32,3.32,103.3
972,71.33,3.33,103.4
972,71.34,3.33,103.7
972,71.35,3.37,101.5
972,71.36,3.39,99.2
972,71.37,3.39,94.0
972,71.38,3.4,94.0
972,71.39,3.4,89.9
972,71.4,3.44,89.4
972,71.41,3.49,100.6
972,71.42,3.65,111.7
972,71.43,5.8,134.2
972,71.44,6.23,134.7
972,71.45,6.23,135.2
972,71.46,6.09,134.9
972,71.47,6.28,135.7
972,71.48,6.03,137.2
972,71.49,4.76,138.7
972,71.5,4.01,141.3
972,71.51,3.92,142.2
972,71.52,3.83,143.1
972,71.53,3.83,143.5
972,71.54,3.82,143.9
972,71.55,3.78,144.4
972,71.56,3.79,145.0
972,71.57,3.73,145.0
972,71.58,3.74,144.1
972,71.59,3.73,143.2
972,71.6,3.73,132.6
972,71.61,3.73,122.1
972,71.62,3.74,120.7
972,71.63,3.78,121.9
972,71.64,3.79,115.7
972,71.65,3.79,115.6
972,71.66,3.79,115.6
972,71.67,3.77,111.1
972,71.68,3.77,109.9
972,71.69,3.74,105.5
972,71.7,3.7,105.6
972,71.71,3.7,105.9
972,71.72,3.72,106.1
972,71.73,3.74,106.9
972,71.74,3.78,106.9
972,71.75,3.88,109.8
972,71.76,3.91,109.4
972,71.77,3.89,112.7
972,71.78,3.91,113.5
972,71.79,3.95,114.3
972,71.8,3.96,113.8
972,71.81,3.96,111.0
972,71.82,3.95,113.6
972,71.83,3.95,116.2
972,71.84,3.95,124.2
972,71.85,3.93,128.5
972,71.86,3.9,134.8
972,71.87,3.89,137.3
972,71.88,3.87,140.5
972,71.89,3.94,140.8
972,71.9,4.02,140.9
972,71.91,4.1,138.1
972,71.92,4.1,135.3
972,71.93,4.04,135.1
972,71.94,3.95,129.4
972,71.95,3.86,129.1
972,71.96,3.86,128.8
972,71.97,3.86,129.3
972,71.98,3.88,129.7
972,71.99,3.94,130.1
972,72.0,3.94,130.3
972,72.01,3.94,130.5
972,72.02,3.94,130.6
972,72.03,3.89,130.5
972,72.04,3.83,130.4
972,72.05,3.83,128.7
972,72.06,3.81,128.7
972,72.07,3.79,125.6
972,72.08,3.79,126.1
972,72.09,3.79,124.6
972,72.1,3.79,121.1
972,72.11,3.81,121.0
972,72.12,3.91,120.9
972,72.13,3.91,119.8
972,72.14,3.94,119.8
972,72.15,3.93,119.1
972,72.16,3.96,119.7
972,72.17,3.96,120.4
972,72.18,3.92,123.9
972,72.19,3.95,124.3
972,72.2,3.93,124.0
972,72.21,3.92,123.7
972,72.22,3.93,123.5
972,72.23,3.94,123.5
972,72.24,3.95,123.5
972,72.25,3.92,123.4
972,72.26,3.87,123.3
972,72.27,3.87,121.2
972,72.28,3.8,117.7
972,72.29,3.8,116.6
972,72.3,3.76,116.7
972,72.31,3.75,116.1
972,72.32,3.76,115.5
972,72.33,3.76,115.2
972,72.34,3.84,115.0
972,72.35,3.98,113.4
972,72.36,4.1,113.3
972,72.37,4.1,113.5
972,72.38,4.12,113.7
972,72.39,4.12,113.3
972,72.4,4.06,113.0
972,72.41,4.02,112.1
972,72.42,4.01,111.4
972,72.43,4.01,110.7
972,72.44,4.01,110.7
972,72.45,4.02,110.8
972,72.46,4.04,110.9
972,72.47,3.99,111.2
972,72.48,3.98,111.2
972,72.49,3.97,110.0
972,72.5,3.94,108.8
972,72.51,3.94,108.8
972,72.52,3.89,105.6
972,72.53,3.87,104.5
972,72.54,3.85,103.4
972,72.55,3.81,103.0
972,72.56,3.82,102.6
972,72.57,3.8,101.3
972,72.58,3.8,100.0
972,72.59,3.8,99.5
972,72.6,3.8,99.4
972,72.61,3.8,99.6
972,72.62,3.81,99.8
972,72.63,3.8,99.9
972,72.64,3.76,100.1
972,72.65,3.75,99.3
972,72.66,3.75,98.6
972,72.67,3.7,96.9
972,72.68,3.68,97.0
972,72.69,3.63,97.0
972,72.7,3.6,96.9
972,72.71,3.56,96.9
972,72.72,3.55,96.8
972,72.73,3.51,96.8
972,72.74,3.51,96.4
972,72.75,3.49,96.1
972,72.76,3.48,96.2
972,72.77,3.49,96.2
972,72.78,3.49,96.1
972,72.79,3.54,96.1
972,72.8,3.54,91.8
972,72.81,3.6,92.3
972,72.82,3.73,92.8
972,72.83,3.79,98.0
972,72.84,3.79,99.8
972,72.85,3.74,102.3
972,72.86,3.7,104.2
972,72.87,3.65,104.9
972,72.88,3.64,104.9
972,72.89,3.6,106.5
972,72.9,3.62,107.0
972,72.91,3.63,106.7
972,72.92,3.74,107.1
972,72.93,3.77,107.6
972,72.94,3.79,109.8
972,72.95,3.79,110.8
972,72.96,3.82,111.0
972,72.97,3.84,111.2
972,72.98,3.86,111.1
972,72.99,3.87,111.3
972,73.0,3.88,111.5
972,73.01,3.88,111.9
972,73.02,3.87,114.6
972,73.03,3.86,114.6
972,73.04,3.86,115.1
972,73.05,3.86,115.7
972,73.06,3.86,116.5
972,73.07,3.9,117.2
972,73.08,3.95,117.8
972,73.09,3.98,117.3
972,73.1,3.98,121.0
972,73.11,4.06,121.5
972,73.12,4.12,121.4
972,73.13,4.13,121.7
972,73.14,4.12,122.0
972,73.15,4.1,121.9
972,73.16,4.1,124.2
972,73.17,4.09,124.4
972,73.18,4.09,124.4
972,73.19,4.03,124.4
972,73.2,4.03,125.6
972,73.21,4.04,126.7
972,73.22,4.05,129.0
972,73.23,4.11,129.7
972,73.24,4.21,128.8
972,73.25,4.22,128.0
972,73.26,4.22,126.0
972,73.27,4.21,126.7
972,73.28,4.2,127.3
972,73.29,4.21,127.6
972,73.3,4.21,127.9
972,73.31,4.22,128.1
972,73.32,4.22,127.7
972,73.33,4.28,127.3
972,73.34,4.32,127.1
972,73.35,4.33,127.3
972,73.36,4.39,127.4
972,73.37,4.4,127.7
972,73.38,4.35,127.2
972,73.39,4.34,126.7
972,73.4,4.34,127.1
972,73.41,4.34,127.5
972,73.42,4.35,128.4
972,73.43,4.3,127.6
972,73.44,4.29,126.9
972,73.45,4.29,123.9
972,73.46,4.29,122.2
972,73.47,4.29,121.6
972,73.48,4.29,120.9
972,73.49,4.31,120.5
972,73.5,4.28,120.2
972,73.51,4.26,119.0
972,73.52,4.25,119.0
972,73.53,4.26,120.3
972,73.54,4.26,121.6
972,73.55,4.4,122.5
972,73.56,4.4,123.3
972,73.57,4.4,125.7
972,73.58,4.4,126.3
972,73.59,4.38,126.9
972,73.6,4.38,127.3
972,73.61,4.39,128.3
972,73.62,4.4,127.6
972,73.63,4.44,126.8
972,73.64,4.44,124.7
972,73.65,4.47,123.9
972,73.66,4.5,124.3
972,73.67,4.47,124.4
972,73.68,4.41,124.3
972,73.69,4.33,124.3
972,73.7,4.33,123.4
972,73.71,4.29,123.4
972,73.72,4.28,121.8
972,73.73,4.26,115.7
972,73.74,4.25,111.7
972,73.75,4.24,112.5
972,73.76,4.24,113.3
972,73.77,4.23,114.9
972,73.78,4.23,115.1
972,73.79,4.23,115.1
972,73.8,4.23,117.0
972,73.81,4.23,119.7
972,73.82,4.26,120.7
972,73.83,4.26,37.2
